LAT	LON	SPEED	COURSE	HEADING	ELAPSED	SHIPNAME	SHIPTYPE	SHIP_ID
14.00457	-95.0905	179	110	110	6	[SAT-AIS]	7	TnpVek5EQXpOelV6TkRBek56VXpOQT09LS93b3I3bmNHcTlrWHgvMC95RGg1Q2c9PQ==
4.497615	119.0141	128	176	176	22	[SAT-AIS]	7	TmpNNU1EQXlOak01TURBeU5qTTVNQT09LXRuUERoWlVNdlRTS2dCaFFZN3Axcnc9PQ==
38.30109	13.64369	81	92	94	2	STAD	7	738846
59.19445	-0.4579383	50	191	184	5	REM TRADER	3	313378
7.476666	109.27	120	9	9	22	[SAT-AIS]	7	T0RjNE9EZzBPRGM0T0RnME9EYzRPQT09LVhySmd4ajRRR2FFYXVmQ0hwOVlreWc9PQ==
55.88217	-1.715922	121	329	327	2	KATELINA	8	206630
63.27553	20.78896	108	117	119	1	MALCOLM	7	714603
59.49578	24.41768	77	90	90	1	NBA MILLET	7	460167
-9.614741	134.5968	120	100	100	21	[SAT-AIS]	7	TlRreU1UazNOVGt5TVRrM05Ua3lNUT09LW5wN3Y4cnFKMFQveHExd3lOTDdZYXc9PQ==
39.229	49.33512	0	318	318	4	LANKARAN BALIGCHISI	2	3843706
53.49509	-4.049685	23	330	266	2	HOVDEN SPIRIT	8	713244
62.86235	6.190958	101	228	229	2	SPLITTNES	7	360554
-10.18787	172.1323	23	233	233	22	[SAT-AIS]	0	TWpZNE56TXhNalk0TnpNeE1qWTROdz09LU5Mbk5RdmZZdVMyWUdKa1RySWZiSGc9PQ==
46.90014	37.48653	2	162	56	1	NAZMI C	7	265213
-9.309807	146.8463	1	62	341	1	PAPUA	8	303544
42.20123	14.93948	0	261	261	4	ALBA MARINA	3	281397
15.51931	91.81342	113	325	322	14	LONDON 2012	7	5907640
57.43949	8.631327	135	57	59	1	AP JADRAN	7	713961
64.67052	21.27825	0	227	301	1	NUNAVIK	7	714377
-8.901677	179.6509	4	88	88	22	[SAT-AIS]	7	T0RVeU16YzJPRFV5TXpjMk9EVXlNdz09LWdXSURJVkdscUhMbDJZVFVkNzlXU1E9PQ==
38.76829	9.22534	24	152	150	2	SKS DEE	8	308380
31.23693	118.1404	0	244	228	1	CHANG FENG HAI	7	482705
51.25569	1.870772	150	43	43	1	AL DAHNA	7	3750221
29.99999	175.4625	143	272	272	20	[SAT-AIS]	7	T0RBMU16ZzVPREExTXpnNU9EQTFNdz09LWVFd3RzZnRmajRzNFIyZzFnT0krU3c9PQ==
7.140117	102.2786	125	132	128	1	SAVITA NAREE	7	3992078
64.57719	23.58246	121	35	36	1	EK STREAM	8	5636316
51.14975	-9.76639	67	131	144	1	ARKLOW WOOD	7	6218388
70.13915	17.5264	39	107	118	2	STRELETS	2	345877
61.34317	21.55929	0	5	295	1	IHANA	6	6199
59.62039	20.09437	125	315	314	1	STI PIMLICO	8	714475
60.91695	179.9835	16	77	77	22	[SAT-AIS]	2	TkRnNU56Y3pORGc1Tnpjek5EZzVOdz09LVFyL0NROXI1all0d0hqclhuUDBpdkE9PQ==
-8.740316	113.7256	95	279	281	589	MANALAGI TISYA	7	458722
-8.529284	112.1929	95	277	277	21	[SAT-AIS]	7	TkRVeE56azJORFV4TnprMk5EVXhOdz09LTJ0eUloSmhDZ1NFSFV1Ym9QMjd0R1E9PQ==
33.91473	34.13177	114	30	28	2	QUEEN	7	458171
36.68893	21.67047	162	124	124	1	ULUSOY 14	7	339634
60.56593	28.37414	0	155	139	5	MIDVOLGA 3	8	2059154
62.05048	-6.85112	0	301	101	2	BOTHNIA	8	204358
51.70152	-8.517128	0	192	238	2	VON ADLER	7	300518
59.23392	20.18917	8	22	335	3	SOLVIKEN	8	312447
39.51261	25.78819	146	31	29	1	NORDROSE	8	123890
39.94527	3.697573	115	8	10	1	TOKATA	7	353473
58.53459	-2.31429	21	289	230	2	SATURN MOON	8	6038216
1.225888	-10.43722	127	143	143	22	[SAT-AIS]	8	TWpBNE9EVTNNakE0T0RVM01qQTRPQT09LUtZeXdRVWNVRG5EdTVRZzBhLzRkVUE9PQ==
13.1734	178.9484	57	170	170	22	[SAT-AIS]	2	TkRJME5qUXlOREkwTmpReU5ESTBOZz09LUtSYWE2T3RnbGNGVGV3YzJ4RXIyTGc9PQ==
38.99363	23.5074	111	299	299	1	SEAVEN STAR	7	213372
55.66371	21.13769	0	202	0	5	INDEPENDENCE	8	726727
42.91283	6.899803	120	241	241	2	NYSTED MAERSK	7	158107
39.97257	49.44817	0	289	183	13	KONOSHA	7	347292
18.09347	84.96774	111	222	221	1	APJ MAHAKALI	7	655015
52.5742	5.878798	0			4	ZELDENRUST	7	4191600
54.63397	19.91905	0	168	31	4	VALENTINA	7	862419
43.46408	34.45295	99	66	65	7	LENI P	8	755127
8.331667	105.645	110	269	269	22	[SAT-AIS]	7	TmpjeU1UUXlOamN5TVRReU5qY3lNUT09LTZEV3ZURzlaRno2YkppaFBmeTdiYUE9PQ==
41.75339	18.98101	111	9	12	1	CONTSHIP ACE	7	1195487
15.06702	73.52156	176	154	156	1	HAYDN	7	715919
55.46174	8.438375	0	256	184	1	ARK DANIA	7	157530
55.92784	14.32276	0	67	263	4	JUTLAND	7	257305
33.18967	163.9169	138	85	85	20	[SAT-AIS]	8	TnpZeU56WTROell5TnpZNE56WXlOdz09LWNocm01VzRwcWxVYWRRL2g0MGFwSVE9PQ==
43.88141	39.01332	116	190	184	60	STI EXPRESS	8	4029669
43.76167	38.985	110	189	189	22	[SAT-AIS]	8	T0RBME5UZzFPREEwTlRnMU9EQTBOUT09LTN5akdZSWdFUHpTSWRXazVuWXB3Mmc9PQ==
15.46167	142.0183	100	153	153	22	[SAT-AIS]	7	TmpnME56UXpOamcwTnpRek5qZzBOdz09LWRYQkZGYzhYWm5SMmU0YkgvVlUvakE9PQ==
10.49369	65.49144	110	288	288	22	[SAT-AIS]	7	TnpnM09EQXhOemczT0RBeE56ZzNPQT09LXpmMTNPM3c0TDZWbTdXc1llMm9GWnc9PQ==
-6.125	141.2967	0	203	203	22	[SAT-AIS]	7	TVRjM056QTVNVGMzTnpBNU1UYzNOdz09LTV5RDRxR1hXMWJOS2hQcVdmODBQeWc9PQ==
60.5251	27.1702	0	253	164	7	BBC VIRGINIA	7	364720
-8.851666	151.5217	110	346	346	22	[SAT-AIS]	7	TXpjM01ETTJNemMzTURNMk16YzNNQT09LXJ4OVJ1TTBQNmh4d3lKWjExYWNTVUE9PQ==
40.23425	3.033452	86	55	56	1	X PRESS IRAZU	7	757736
-9.548966	115.5011	131	190	186	1012	CENTURION	7	711921
-13.0465	114.844	136	191	191	21	[SAT-AIS]	7	TWpRNU1UTXlNalE1TVRNeU1qUTVNUT09LWVzZWtmVXgzeERBbDRaS0RxNUYvYnc9PQ==
-6.03602	-1.627905	181	136	136	20	[SAT-AIS]	7	TlRrd01qVTBOVGt3TWpVME5Ua3dNZz09LXEvQ2E3cFNZWGV3YmNqU29rcVFMNkE9PQ==
61.61053	4.15662	131	357	2	2	BULK PENINSULA	7	5865745
-10.2165	68.1143	109	100	100	22	[SAT-AIS]	2	TkRBME1qYzBOREEwTWpjME5EQTBNZz09LWk3UVlsV29pTmJQNDkyT0oxNUFSaHc9PQ==
74.5468	26.26167	40	64	64	22	[SAT-AIS]	2	TWpjMk9UZ3lNamMyT1RneU1qYzJPUT09LWNYUWV6c2dvZDY5ZkV4d1orR3d1anc9PQ==
-6.811578	79.30073	133	52	52	22	[SAT-AIS]	8	TVRNek1EZ3pNVE16TURnek1UTXpNQT09LXRQNFc0d1VUTkVlaGQ2RzRrQnhpYkE9PQ==
60.72447	17.30542	98	233	232	1	VICTORIA	7	300092
-0.98235	172.9895	96	57	57	21	[SAT-AIS]	2	TWpFNU1EQXpNakU1TURBek1qRTVNQT09LStBLzZ4d1NaNE1yenl3OGFuZm5McHc9PQ==
8.896667	105.975	10	249	249	22	[SAT-AIS]	7	TVRVNE5EUXlNVFU0TkRReU1UVTROQT09LTJacGE0ZmZrOEgyak9DZ3dPMUJiR3c9PQ==
34.70982	140.5218	16	11	333	2	FUJISAN MARU	8	6133782
55.47249	10.53629	0	26	35	4	ISSARA NAREE	7	734224
47.61385	34.43347	0			2	MYROSLAV	3	4519701
51.04723	6.935775	62	131	131	1	FACTOTUM	7	233374
69.23807	19.36118	0	106	101	16	CASINO	7	313841
27.85364	51.01087	117	135	136	2	CAPTAIN JOHN	8	3126
36.43407	22.97898	122	249	254	1	MARAN GRACE	7	214362
46.36385	179.0329	104	95	95	20	[SAT-AIS]	7	TmpFNE9UVXpOakU0T1RVek5qRTRPUT09LTcyKzJjZnBadWovMHp2TzhIZjVmVXc9PQ==
45.03345	-7.193033	123	48	50	5	BEREKET	7	757786
-9.057425	47.58564	135	221	221	20	[SAT-AIS]	7	TlRBek5qZ3hOVEF6TmpneE5UQXpOZz09LVFmQlBtc3oxNnJWUjdNZFBVaytRUEE9PQ==
34.44964	133.4459	0	321	0	4	AZUL COSTA	7	6404535
17.6043	86.03491	125	17	18	2	RED NOVA	8	684916
22.54496	88.30154	0	0	138	1	DANU BHUM	7	727513
65.4603	22.49472	0	141	321	1	VIIKKI	7	5306579
-9.611584	115.5011	146	192	189	489	OCEAN ACE	7	733407
-11.37598	115.2059	140	188	188	21	[SAT-AIS]	7	TkRjMk1EUTBORGMyTURRME5EYzJNQT09LVpkbnFWeGFISVlueXJySWM2L0hQMVE9PQ==
56.97663	17.46449	172	21	20	2	SPUIGRACHT	7	258684
70.41283	32.97381	26	5	299	3	OLYMPUS	7	5527862
51.85844	5.978528	62	45	45	2	FORENS	8	241266
12.59478	100.7192	184	181	181	687	NORDPANTHER	7	1398857
9.813334	102.8617	190	143	143	22	[SAT-AIS]	7	TVRnNU16STJNVGc1TXpJMk1UZzVNdz09LW9Jd1FyU3l6RFM4c05yQ29YeU1XZmc9PQ==
75.83876	50.3506	53	32	32	21	[SAT-AIS]	2	TmprMU5qYzFOamsxTmpjMU5qazFOZz09LUtGei9hREFrUW54Nm1RMkNJdTFpRFE9PQ==
53.3585	1.15065	134	151	152	1	BERGAMOT ACE	7	386333
44.50892	-7.793493	187	47	45	2	IRENES REMEDY	7	754972
52.91751	158.4852	0		205	5	SPK 42150	4	3414892
38.54433	17.09974	124	222	222	1	MSC NILGUN	7	990442
50.19085	-0.8127317	107	75	78	1	ALTERA WAVE	8	6375195
17.24698	68.48803	103	310	311	1	ELISA SEA	8	731247
37.85564	138.4862	16	143	342	4	SUNNY LAVENDER	7	4108693
28.82782	49.2673	157	326	328	1	DAR SALWA	8	675958
50.17694	-2.107723	163	236	230	2	APL NEW YORK	7	733314
43.10468	131.8789	0	177	230	1	BAO GLORY	7	688349
38.61578	120.5029	120	93	93	8	BAOSTEEL EDUCATION	7	665687
16.51923	70.43009	132	316	317	1	INVICTUS	8	713719
72.00583	24.47764	17	166	188	3	OESTERHAV	2	313724
3.223333	80.85667	110	256	256	22	[SAT-AIS]	7	TkRZeU9ETXdORFl5T0RNd05EWXlPQT09LS82b2daR2YzRjZiV3pRc2lJL1FaNmc9PQ==
65.75117	24.16077	0	0	214	1	TAIGA DESGAGNES	7	363369
5.232212	0.6840767	9	2	2	22	[SAT-AIS]	7	TVRZd016azVNVFl3TXprNU1UWXdNdz09LUQ3R2JGOTZXNjhmOXp2Y05tRDRLRnc9PQ==
9.681666	71.82	110	119	119	22	[SAT-AIS]	8	T1RRd056TTFPVFF3TnpNMU9UUXdOdz09LXZST0tlQklHeFRxaGV0UzV5b0VwUkE9PQ==
3.511667	108.88	100	53	53	22	[SAT-AIS]	8	TkRRd056UTFORFF3TnpRMU5EUXdOdz09LUFiVmlOZ05hRFhSTTA3UFRDRXIyelE9PQ==
51.62129	1.334938	166	50	50	2	HMM ST PETERSBURG	7	6334768
20.72333	179.965	150	282	282	20	[SAT-AIS]	8	TWprME9EUXhNamswT0RReE1qazBPQT09LTNIS1BiTkh2R1dLcXBQbG9HN2xIcHc9PQ==
35.15333	34.69427	162	8	8	1	AS RAGNA	7	144640
44.10595	9.84694	0		199	4	AL JASRAH	7	4021790
43.36508	9.46409	178	164	164	1	ESSEN EXPRESS	7	152576
18.04294	69.14769	137	323	323	1	OCEAN GRACE	7	421558
31.93044	120.1355	0	150	285	1	STAR GINA 2GR	7	3881601
19.16162	61.93759	112	245	245	10	MOHSEN ILYAS	7	679028
2.590395	101.4491	170	299	296	2	SHAGRA	8	712641
74.68494	16.16849	58	35	59	26	KONGSFJORD	2	6082184
74.68182	16.17687	24	159	159	21	[SAT-AIS]	2	TVRjd05ESXlNVGN3TkRJeU1UY3dOQT09LUFsdTBzR2x0eVVkSTYvRk9JMGJMcGc9PQ==
58.66056	17.11553	0	309	94	1	GISELA OLDENDORFF	7	3515389
13.19017	100.7743	0	66	274	1	BONGKOT STAR	8	301371
3.358822	-6.767073	113	264	264	21	[SAT-AIS]	8	TlRFMU5qUTJOVEUxTmpRMk5URTFOZz09LTdqSXREVW5OaHF3dmxSdnVyb1g2NUE9PQ==
3.663858	3.429853	96	178	192	751	BULK ENDURANCE	7	4766302
2.620687	1.169023	125	247	247	22	[SAT-AIS]	7	TVRNek5EazRNVE16TkRrNE1UTXpOQT09LUNtSHhZcC9EM3hmVkpzbmVrOEFPUmc9PQ==
17.85508	72.34962	173	204	204	2	CPO NORFOLK	7	758429
1.838333	97.655	90	107	107	22	[SAT-AIS]	8	TXpBME5UQTVNekEwTlRBNU16QTBOUT09LUJjdkkySTRtaitqT2FSaXJGcGRoNHc9PQ==
57.50543	8.564843	183	243	244	1	CSCL ARCTIC OCEAN	7	994038
45.45989	12.25083	0	204	119	1	MSXT ASTERIA	7	4587211
16.82911	67.42133	148	311	311	1	HERCULES VOYAGER	8	1441599
70.75189	18.25157	122	48	48	2	LNG MEGREZ	8	6242012
10.65803	103.4359	1	170	251	1	MADONNA III	7	653406
39.80568	4.6306	156	223	223	2	ADRIATIC HIGHWAY	7	665315
21.65787	38.72043	72	109	113	1	SANTA CRUZ	7	296344
71.82589	26.5242	19	162	194	2	KORALHAV	2	305294
59.54325	17.55548	0	326	212	5	JENNIFER	7	267055
-2.896667	54.87333	110	80	80	22	[SAT-AIS]	8	T0RrNE1ETTNPRGs0TURNM09EazRNQT09LUplNkduMXVjRmY1S2RjRllxaEMyVlE9PQ==
38.93987	25.27044	124	28	27	1	ALTAI	8	713692
-9.465404	-2.287123	132	322	322	22	[SAT-AIS]	7	TnpnNU9EQXlOemc1T0RBeU56ZzVPQT09LUMxQVBJZEFHOENTVUN4WEZWN0ZnU3c9PQ==
37.90449	25.73864	114	352	355	2	F. FORTUNE	7	114677
19.25858	70.20887	143	299	298	1	THE WEISSE	8	464896
0.7168384	57.15188	159	206	206	22	[SAT-AIS]	7	TVRRd05EVTFNVFF3TkRVMU1UUXdOQT09LTZRWkN2emdQeDc3UzN4dEZjRGZXTXc9PQ==
35.73295	25.85406	142	121	120	1	AL DHAIL	7	5184415
6.836667	82.22	120	180	180	22	[SAT-AIS]	8	TWpjM01UY3dNamMzTVRjd01qYzNNUT09LWpudG5SaU8rSkorVjdaazRDZGlZbHc9PQ==
8.167625	122.6879	8	151	151	1125	QUEEN OF PEACE	7	4488583
8.145	122.685	0			22	[SAT-AIS]	7	TVRJNE1qWTFNVEk0TWpZMU1USTRNZz09LTBZaXdYRHM2SXNqWGl3VlphM0lWK0E9PQ==
63.69735	20.34491	0	325	187	1	SCA OBBOLA	7	320315
19.15882	65.34399	129	315	316	1	EAGLE TRADER	8	5645933
-6.871345	68.72977	86	217	217	21	[SAT-AIS]	7	T0RnNU1Ua3dPRGc1TVRrd09EZzVNUT09LTFiVk1VUnE2OGNWRDJPYlhwdWowZFE9PQ==
18.63333	133.0383	190	320	320	22	[SAT-AIS]	8	TlRBd056VTFOVEF3TnpVMU5UQXdOdz09LTdxN1MyYzFyNGRreHZxNlk3VG9KRlE9PQ==
19.09817	65.90355	140	307	306	7	MARATHI	8	5194915
20.07237	69.85323	124	283	282	1	COSCO HELLAS	7	213002
35.44755	170.2717	195	75	75	21	[SAT-AIS]	7	TXpFM056YzRNekUzTnpjNE16RTNOdz09LWU4bHdHc0d0dWlOZWVUL3B0RkdhQkE9PQ==
33.51105	132.1412	142	41	40	1	FRONTIER EXPEDITION	7	413902
40.51671	165.313	77	175	175	20	[SAT-AIS]	7	TXpNeE1UQXpNek14TVRBek16TXhNUT09LW53eXdrRE5HK2gzcTZXWEllckYyQUE9PQ==
51.3864	-7.9744	5	202	197	2	OCEAN SPEY	3	374901
1.413937	104.9165	116	99	98	682	MSXT ATHENA	7	5663845
0.06666667	106.445	110	135	135	22	[SAT-AIS]	7	TVRFeE9EUXlNVEV4T0RReU1URXhPQT09LW9FVW5IUTRTcXp2U3lUVnNGNmczdHc9PQ==
8.843333	101.6117	0	307	307	22	[SAT-AIS]	3	TlRZNE56YzFOVFk0TnpjMU5UWTROdz09LVhDLytSWCs2Q0pmaFBiM1JWZnNUZlE9PQ==
44.45655	12.24925	0	108	199	4	INTHIRA NAREE	7	733769
25.01205	53.05935	1	102	16	1	FRONT ENDURANCE	8	713172
7.683333	108.825	60	221	221	22	[SAT-AIS]	8	TkRVMU1qYzFORFUxTWpjMU5EVTFNZz09LUYzL3pzTXBxZVlUVWlaVnNsalZFQ1E9PQ==
15.75571	68.68092	148	315	317	8	APOLLO DREAM	8	1013272
21.10864	169.8508	128	292	292	22	[SAT-AIS]	7	TlRrNU1UVXdOVGs1TVRVd05UazVNUT09LUQ4MVF1RGVqcXJOQ2cyb3VZWW9td3c9PQ==
-4.598373	-6.984445	105	139	139	21	[SAT-AIS]	7	TmpNM016SXdOak0zTXpJd05qTTNNdz09LTNBNk1YUzQwQlVXYTFkWVh4dTV6SEE9PQ==
-3.8	109.1833	80	298	298	22	[SAT-AIS]	7	TXpJME1qQXhNekkwTWpBeE16STBNZz09LTFORFZHZTNJejE4T0RFZjJwNTFTeXc9PQ==
10.93	114.0967	0			22	[SAT-AIS]	2	TVRJM056azVNVEkzTnprNU1USTNOdz09LW0wM2w2by95NWFrd1RlWEhYVkhUTkE9PQ==
13.50403	177.373	78	114	114	22	[SAT-AIS]	2	TXpBd05qazFNekF3TmprMU16QXdOZz09LSt0MmtHSmkzcWszTnF3elMvcUhTQkE9PQ==
49.28669	-3.129212	113	20	23	2	BIRGIT KNUTSEN	8	200327
75.20258	43.69798	37	217	217	21	[SAT-AIS]	2	T0RJM056ZzBPREkzTnpnME9ESTNOdz09LUdCVGZLdG9CTE1EQlhoSVVqbmdtbXc9PQ==
-8.924911	12.85365	163	212	214	548	MSC POSITANO	7	3279
-11.20786	12.35892	161	188	188	21	[SAT-AIS]	7	TXpnek9UZzVNemd6T1RnNU16Z3pPUT09LUlMc0w2N2Y5dFFTVXh6ZVkwQnpvL2c9PQ==
6.132178	3.583723	110	134	137	3	SL AREMU	8	727819
14.535	114.31	110	37	37	22	[SAT-AIS]	7	TlRZME56SXhOVFkwTnpJeE5UWTBOdz09LTZGVUdBeGh3ZndwWmdaUnZBTUZqUnc9PQ==
57.1151	-7.030983	127	16	18	2	ARKLOW VALOUR	7	5412589
58.54557	-5.231147	116	36	35	1	SCOT PIONEER	7	193021
-3.53	3.48	110	156	156	22	[SAT-AIS]	8	T1RrME5EZ3hPVGswTkRneE9UazBOQT09LWlxNXp4aUsrMVVaMlBFZ0NmUU5TQXc9PQ==
75.83238	45.35944	44	219	219	22	[SAT-AIS]	2	TnprM05ESTVOemszTkRJNU56azNOQT09LXpaMUk0enZVMGlDd2ZnZG83a3VRd1E9PQ==
32.94918	170.764	145	91	91	21	[SAT-AIS]	8	TnpFNU9USTFOekU1T1RJMU56RTVPUT09LUJCelJ3dFE1dW9BWGVSMTZWSUFORmc9PQ==
70.5014	18.51485	35	261	257	1	ZVEZDA MURMANA	2	348301
38.28638	21.67095	121	248	250	1	TRF MIAMI	8	714746
50.41267	7.501288	44	76	76	2	INCUBATOR	8	247859
33.92305	24.08325	160	105	105	2	ALLIANCE ST LOUIS	7	436744
37.29573	-9.5089	176	223	223	945	ATHENS GLORY	7	410480
33.33167	-12.035	140	204	204	22	[SAT-AIS]	7	TlRVMU5qVTFOVFUxTmpVMU5UVTFOZz09LWZmR1hSRVc2d0FrT3Zaa1ZZKzdjUWc9PQ==
3.106918	-6.134745	118	264	264	20	[SAT-AIS]	7	TVRnek1UWXhNVGd6TVRZeE1UZ3pNUT09LVdqS2hGWGQ4SWV5KzFZSFFLV09sdUE9PQ==
70.65027	19.75896	110	61	64	2	KALDBAKUR	2	4630765
74.95986	36.01468	77	132	132	22	[SAT-AIS]	2	TXpZNU1UZzVNelk1TVRnNU16WTVNUT09LWVObkpJMjMzazB3djZxVGoxc1JlNnc9PQ==
6.278138	102.981	102	322	323	22	BUNGA KELANA 8	8	708213
4.063167	96.09948	0	185	25	394	OCEAN PHOENIX TREE	7	1061264
4.065	96.1	0	102	102	22	[SAT-AIS]	7	TmpVd05UazVOalV3TlRrNU5qVXdOUT09LVlMNmE2eDd4ZDBBVGxybXYwUjNleHc9PQ==
15.4523	119.0007	102	359	355	2	ETERNAL RESOURCE	7	464527
74.69883	17.46718	26	80	94	2	KORALEN	2	311722
71.40469	26.78842	120	96	98	2	KHOLMOGORY	2	346685
23.78333	143.555	130	149	149	22	[SAT-AIS]	7	TVRBNE5UTTNNVEE0TlRNM01UQTROUT09LXVXajQzd2tNM05GeGFhbzh5eDVlK0E9PQ==
-2.366143	-8.651035	134	321	321	22	[SAT-AIS]	7	TWpRMU1qVTFNalExTWpVMU1qUTFNZz09LVRPN2RUeXo1cWFtbVhvemgvc09LZnc9PQ==
1.577098	102.9522	128	310	310	4	EAGLE VERONA	8	201014
-10.47504	50.98813	137	266	266	22	[SAT-AIS]	7	T0RJek16UXdPREl6TXpRd09ESXpNdz09LVdhYVdrS3R3MTU5WlZ3UEgyUjBkbVE9PQ==
22.01116	113.8918	0	160	86	1	ANDAMAN	8	4242316
20.20267	63.07648	64	325	328	11	ADVENTURE	8	213403
-5.199425	128.3886	84	90	90	21	[SAT-AIS]	3	TkRRek16YzFORFF6TXpjMU5EUXpNdz09LU9sK29udWF5VjNZUW9TR0Q5RU1uM1E9PQ==
71.43227	25.32392	73	42	36	2	MELKART 3	2	348454
40.53402	50.23913	1	254	254	4	PRS HEYDAR ALIYEV	8	659034
43.7862	-9.173034	128	38	38	1	JEAN LD	7	2741
-7.270047	68.18262	108	220	220	22	[SAT-AIS]	7	TlRReU9UazBOVFF5T1RrME5UUXlPUT09LXhVN3VjNGNEYjZaVThoUkF4NEwwZWc9PQ==
45.2673	19.18937	61	302	302	1	RUBIKON 4	8	2547996
57.72443	22.88821	95	113	112	1	WILSON HOBRO	7	362732
58.41893	4.588595	133	302	301	2	NORD STEADY	8	733000
45.3195	14.45523	0	235	105	1	EVER STRONG	7	462948
43.76278	-6.050233	50	86	90	1	AEGEAN HORIZON	8	213438
68.92433	16.29846	110	313	314	2	HOEYDAL	7	308390
-0.60004	166.8084	11	212	212	22	[SAT-AIS]	7	TWpRNE56QXpNalE0TnpBek1qUTROdz09LStiU3lWcXFtYzRHWVFFTXdBTW5pamc9PQ==
40.94979	24.48077	0	199	0	4	NAVIGATOR GALAXY	8	3354745
13.68676	100.4966	0	222	293	4	LAKE GLORY	7	672805
24.92343	51.6423	0	32	0	4	JIMEI SHUNHAO	7	416766
17.77155	64.74543	168	139	136	2	AL KHARAITIYAT	8	3967859
53.86273	2.123967	50	256	237	2	VIKING NEPTUN	3	1241803
-8.413723	79.67293	87	225	225	22	[SAT-AIS]	7	TnpVM05qRTJOelUzTmpFMk56VTNOZz09LXhZWXgwZ1VvM2lLT1YwakxQMllhdWc9PQ==
62.44112	19.88309	115	192	190	1	DORIS	8	314907
30.96301	179.7957	171	266	266	21	[SAT-AIS]	7	T1RVNU5UZzFPVFU1TlRnMU9UVTVOUT09LUVsNTdrazJVRDBJSnQ1UGErbU1QZGc9PQ==
46.9419	31.98096	0	311	72	1	CAPETAN GIORGIS	7	714263
-4.907972	11.53583	157	223	221	833	IRENES RESOLVE	7	755561
-2.859185	8.883469	143	313	313	21	[SAT-AIS]	7	TnpZNE16a3dOelk0TXprd056WTRNdz09LVpLeDJQRGRVT2w1eHY1bklIT0NiQ2c9PQ==
37.65848	10.13914	139	272	272	632	MSC ROMA	7	757738
38.16333	7.138333	130	281	281	22	[SAT-AIS]	7	TmpnME5qSXdOamcwTmpJd05qZzBOZz09LXJNWWg1WXJ1VFNQSEtsTWh2c20vbkE9PQ==
40.46029	22.78192	122	358	357	2	UNI ASSURE	7	420728
49.4566	0.1708933	0	101	281	1	APL TEMASEK	7	733168
53.33481	8.491058	0	122	203	1	TROODOS OAK	7	6050854
50.51369	-3.479647	1	18	177	4	QUEEN MARY 2	6	371681
32.73571	165.5448	177	263	263	22	[SAT-AIS]	7	TVRBMk16azRNVEEyTXprNE1UQTJNdz09LUtTT29VWXBkd1QvQjU3UW1pTm9oWWc9PQ==
58.88089	2.0183	132	174	174	1	JASMINE KNUTSEN	8	381733
2.075102	167.9039	109	86	86	21	[SAT-AIS]	8	TVRrME1UQTJNVGswTVRBMk1UazBNUT09LWtwZWlRcGIza21yMDJ1Z0t4T0xIeFE9PQ==
52.35102	-5.702855	21	176	190	1	STENA IMPRESSION	8	1258449
6.036792	79.77956	198	283	283	1362	COSCO SHIPPING LIBRA	7	5578538
8.055	72.46667	200	288	288	22	[SAT-AIS]	7	TmpNeU1EUXlOak15TURReU5qTXlNQT09LURaOFF0Nll2ZWk0REsxSVFHa05YNVE9PQ==
42.17908	7.849627	186	43	44	1	LIBERTY PASSION	7	4773356
71.72253	25.32927	19	197	205	3	VESTFISK	2	307675
59.90465	26.09516	110	73	78	1	PETER OLDENDORFF	7	123399
18.08225	72.56879	114	356	353	1	VISHVA CHETNA	7	654732
20.21833	118.8683	80	25	25	22	[SAT-AIS]	7	TWpneE9UVTNNamd4T1RVM01qZ3hPUT09LWZSQ2ZIN2xrckl2cDFFZWhZaE1raGc9PQ==
10.40891	107.0204	101	140	140	442	CSCL MANZANILLO	7	687968
10.79	108.615	160	72	72	22	[SAT-AIS]	7	T1Rrek5UVTBPVGt6TlRVME9Ua3pOUT09LVV5eG9PR3JrRDlLNlJSOTdqRysrdmc9PQ==
52.33216	174.9625	118	49	51	114	MBA ROSARIA	7	281146
52.58083	175.2517	124	29	29	21	[SAT-AIS]	7	TXpBM05qTXhNekEzTmpNeE16QTNOZz09LTdpUVJmRVpJekdZbm5NNXVraXJDM1E9PQ==
38.13675	165.8479	129	85	85	20	[SAT-AIS]	7	TVRRd09Ea3pNVFF3T0Rrek1UUXdPQT09LUtGRTUxYXZXOGxYNmJpTlJQVU1nWnc9PQ==
0.451865	55.34494	107	25	25	22	[SAT-AIS]	8	TXpJME1qZ3lNekkwTWpneU16STBNZz09LTJGbzNuWDZ3Vm0rMlRPRmE5M1A2ZlE9PQ==
56.39334	-5.626565	69	188	193	2	NORDIC DIANA	7	223937
16.0109	59.57532	129	8	8	22	[SAT-AIS]	8	TXpBeE16Z3hNekF4TXpneE16QXhNdz09LVZMNmJ2QUdBaGxweUd2czA4VE81dXc9PQ==
40.84389	25.88382	0	59	59	1	KYTHNOS	7	747391
55.68789	15.9276	87	77	79	2	SAMUEL PROSPECT	8	5883876
31.6864	121.8102	0	160	288	7	PANAGIOTIS	7	214388
-7.953333	145.7633	0	314	314	22	[SAT-AIS]	3	TlRFek1EUXhOVEV6TURReE5URXpNQT09LWdLOU0wSFVjaUpBTVJOUFNOZFNJWmc9PQ==
75.67878	50.84103	19	218	218	22	[SAT-AIS]	2	TlRrME9USTNOVGswT1RJM05UazBPUT09LTEvT0FFZmo3UmpMcUFQeFFORUdnY2c9PQ==
