icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
"a54819","N43983  ","United States",1614114964,1614114964,-117.23,32.9819,1524,false,40.43,104.74,7.15,null,1569.72,"1200",false,0
"acc9c7","SKW4318 ","United States",1614114962,1614114962,-111.9728,40.7722,1257.3,false,72.29,355.1,-3.58,null,1303.02,"7202",false,0
"3c64a2","DLH690  ","Germany",1614114964,1614114964,29.1735,38.323,11277.6,false,235.48,149.4,0,null,11460.48,"7645",false,0
"a3612a","DAL567  ","United States",1614114964,1614114964,-106.8991,35.7953,10972.8,false,210.35,246.51,0.33,null,11186.16,"5767",false,0
"a85d00","RPA3462 ","United States",1614114964,1614114964,-74.4271,40.8197,1303.02,false,144.42,44.86,-0.33,null,1165.86,"1706",false,0
"4d004e","SI105   ","Luxembourg",1614114663,1614114664,6.2011,49.6253,null,true,1.29,315,null,null,null,null,false,0
"a14b26","N1825E  ","United States",1614114865,1614114866,-104.8526,39.5516,1905,false,36.04,357.55,-2.93,null,1836.42,null,false,0
"34628d","IBE6400 ","Spain",1614114964,1614114964,-78.9196,26.7417,11887.2,false,283.81,46.32,0,null,12466.32,"3747",false,0
"a235b7","SWA1673 ","United States",1614114958,1614114964,-88.9869,28.598,12192,false,192.45,282.66,-0.33,null,12733.02,"2472",false,0
"aa75bd","SWA2385 ","United States",1614114964,1614114964,-118.1389,33.8075,null,true,11.32,315,null,null,null,null,false,0
"a0eecc","N1596D  ","United States",1614114963,1614114963,-95.8852,35.8889,1051.56,false,86.04,356.92,-1.3,null,998.22,null,false,0
"a5add3","SKW5541 ","United States",1614114964,1614114964,-121.2053,43.9184,2948.94,false,144.07,28.12,-0.33,null,2979.42,null,false,0
"a34ea4","N312EA  ","United States",1614114964,1614114964,-89.7329,43.7318,13106.4,false,186.64,299.74,0,null,12992.1,"4065",false,0
"a0dba6","N15417  ","United States",1614114962,1614114964,-83.7211,36.0331,853.44,false,43.95,237.43,-0.33,null,830.58,"7522",false,0
"475002","FRF101  ","Hungary",1614114964,1614114964,20.1713,48.6136,4602.48,false,104.98,181.4,3.25,null,4853.94,"4412",false,0
"a0dba9","N1542   ","United States",1614114964,1614114964,-111.562,33.3548,1043.94,false,91.64,96.45,0,null,1043.94,null,false,0
"ac53a0","ASH6106 ","United States",1614114964,1614114964,-120.0328,35.876,10546.08,false,225.28,136.76,2.6,null,10744.2,"6364",false,0
"aa75d1","N773SW  ","United States",1614114949,1614114949,-112.0212,33.4256,null,true,0,185.62,null,null,null,null,false,0
"a98408","FFT680  ","United States",1614114963,1614114964,-82.2101,29.4685,6713.22,false,215.08,157.05,-9.75,null,7018.02,"1065",false,0
"e48812","PRFOR   ","Brazil",1614114964,1614114964,-48.4885,-26.7339,3048,false,109.02,170.49,-0.65,null,null,null,false,0
"aa75c6","SKW2955 ","United States",1614114813,1614114934,-112.0392,37.739,11277.6,false,244.91,61.66,-0.33,null,11437.62,"2031",false,0
"a6baa2","N5323F  ","United States",1614114964,1614114964,-122.5098,37.704,327.66,false,64.71,173.61,0.33,null,342.9,"5317",false,0
"a9af67","N723HG  ","United States",1614114964,1614114964,-118.3217,33.6926,853.44,false,48.98,287.1,-1.95,null,868.68,"1200",false,0
"acafcf","N91630  ","United States",1614114962,1614114962,-118.3994,33.372,822.96,false,50.95,91.74,3.9,null,807.72,null,false,0
"a15e22","N1878E  ","United States",1614114964,1614114964,-104.0633,39.6899,13114.02,false,207.84,270.14,0.65,null,13182.6,"5652",false,0
"3c64a3","DLH1492 ","Germany",1614114964,1614114964,17.668,50.5004,10683.24,false,220.56,86.66,-0.33,null,10919.46,"7646",false,0
"a1c81a","N2138C  ","United States",1614114964,1614114964,-113.626,36.5457,3169.92,false,89.97,255.09,0,null,3223.26,"1434",false,0
"780dfb","CCA646  ","China",1614114839,1614114848,36.7886,60.114,11277.6,false,236.1,78.05,0.33,null,11010.9,"1421",false,0
"a008ed","FDX12   ","United States",1614114964,1614114964,131.5073,33.4622,11277.6,false,300.15,71.41,0,null,11384.28,null,false,0
"abb59f","ASH6234 ","United States",1614114962,1614114962,-95.3338,29.8919,1790.7,false,139.42,90.21,1.63,null,1859.28,null,false,0
"a94c4e","SKW0080 ","United States",1614114964,1614114964,-99.8534,36.0964,9753.6,false,202.04,227.17,0.33,null,9959.34,"1334",false,0
"a2679a","AAY1567 ","United States",1614114962,1614114964,-85.1518,31.7289,10980.42,false,198.06,323.13,0.33,null,11399.52,"1432",false,0
"e48ac5","AZU4652 ","Brazil",1614114964,1614114964,-48.1799,-22.1325,4274.82,false,133.42,318.75,0.33,null,4511.04,null,false,0
"a0016e","N1QP    ","United States",1614114952,1614114952,-86.6077,33.9291,1958.34,false,63.66,315.33,0,null,1935.48,null,false,0
"a4f78f","N419WM  ","United States",1614114963,1614114963,-115.1915,36.2049,null,true,3.09,315,null,null,null,"1200",false,0
"a4dd85","N412WC  ","United States",1614114964,1614114964,-122.7511,45.3546,502.92,false,79.59,188.55,-3.9,null,617.22,null,false,0
"a8f6ef","NKS6    ","United States",1614114964,1614114964,-84.2675,32.9016,9738.36,false,238.41,349.05,0,null,10058.4,"0263",false,0
"aa31ed","SKW2977 ","United States",1614114963,1614114964,-98.2668,33.0646,7444.74,false,198.05,291.17,4.55,null,7688.58,"6260",false,0
"a3f518","EJA354  ","United States",1614114637,1614114662,-97.3266,33.0312,396.24,false,56.33,170.54,-2.28,null,358.14,null,false,0
"a26793","ENY3844 ","United States",1614114964,1614114964,-87.0846,41.9332,3322.32,false,139.45,297.7,-3.9,null,3238.5,"7444",false,0
"ad99f2","N976AC  ","United States",1614114963,1614114963,-81.7037,26.1058,601.98,false,55.36,56.75,0.33,null,617.22,"1200",false,0
"3c64c3","DLH778  ","Germany",1614114964,1614114964,11.5786,50.1193,9052.56,false,231.4,72.93,3.9,null,9364.98,"6435",false,0
"ab20b6","N816LX  ","United States",1614114964,1614114964,-83.7992,41.4482,11277.6,false,165.94,273.38,-7.8,null,11247.12,"1506",false,0
"3951c2","AFR6738 ","France",1614114964,1614114964,-87.764,41.9883,830.58,false,81.29,270.73,-5.2,null,769.62,"0730",false,0
"846a5b","NCA235  ","Japan",1614114809,1614114809,103.9765,1.3467,68.58,false,79.51,23.25,-4.23,null,144.78,"3262",false,0
"a0fa64","WMU20   ","United States",1614114950,1614114950,-85.2262,42.3305,647.7,false,57.11,125.84,-0.33,null,571.5,"1241",false,0
"a02b1c","N11NX   ","United States",1614114964,1614114964,-81.206,26.4727,4091.94,false,155.38,123.8,-5.2,null,4274.82,"1200",false,0
"ad0c1f","N94PL   ","United States",1614114903,1614114903,-82.4815,28.4122,304.8,false,74.32,25.86,-2.6,null,388.62,null,false,0
"e4009d","GORDO71 ","Brazil",1614114962,1614114962,-45.5517,-19.3367,5486.4,false,142.26,316.03,0,null,5775.96,"5203",false,0
"a30ac4","N29520  ","United States",1614114964,1614114964,-120.2666,36.2728,1958.34,false,62.51,309.32,0.33,null,1973.58,null,false,0
"ab8f8e","N844JS  ","United States",1614114964,1614114964,-94.196,40.6793,9517.38,false,226.44,115.28,7.48,null,9578.34,null,false,0
"a092a2","N136MV  ","United States",1614114964,1614114964,-80.4204,25.9074,457.2,false,93.28,106.34,1.3,null,487.68,"7424",false,0
"3c4aa3","CFG198  ","Germany",1614114963,1614114964,-79.6816,28.1343,11582.4,false,213.77,198.96,0,null,12070.08,"0717",false,0
"4aca0a","NAX383  ","Sweden",1614114964,1614114964,11.2179,60.418,1546.86,false,79.62,214.2,-5.85,null,1600.2,null,false,0
"4aca0d","NAX11S  ","Sweden",1614114964,1614114964,13.1357,61.8488,11757.66,false,200.2,212.83,-4.55,null,11689.08,null,false,0
"abd30f","FDX5198 ","United States",1614114964,1614114964,135.333,33.5366,10058.4,false,288.55,83.24,0,null,10096.5,null,false,0
"a40204","N3576M  ","United States",1614114964,1614114964,-74.9829,40.1029,243.84,false,35.33,227.95,-2.28,null,152.4,"1200",false,0
"aa9484","N781CW  ","United States",1614114907,1614114933,-87.065,35.6138,1805.94,false,79.98,265.57,-0.33,null,1813.56,null,false,0
"a7d6e6","N604JC  ","United States",1614114964,1614114964,-112.0595,33.7839,1417.32,false,89.65,173.08,-4.88,null,1409.7,"7350",false,0
"7c4270","NEQ     ","Australia",1614114964,1614114964,151.7156,-31.5346,10668,false,163.11,7.98,0.33,null,11026.14,"1477",false,0
"4aca62","SAS997  ","Sweden",1614114964,1614114964,58.9992,60.5412,11887.2,false,244.39,97.5,0,null,11209.02,"0124",false,0
"a03262","UCA4837 ","United States",1614114439,1614114963,-94.3537,31.2493,7109.46,false,255.76,44.1,-0.33,null,7444.74,"0600",false,0
"a6ff6c","N550AA  ","United States",1614114964,1614114964,-86.4342,43.3694,13716,false,298.04,100.84,0.33,null,13601.7,"0565",false,0
"a15e98","N188CB  ","United States",1614114940,1614114962,-85.5482,31.4596,5791.2,false,137.2,31.66,0.33,null,6027.42,"3142",false,0
"a6ff6d","N550AB  ","United States",1614114963,1614114964,-80.6195,26.4389,1028.7,false,126.32,293.01,1.3,null,1074.42,null,false,0
"a7133f","DAL645  ","United States",1614114940,1614114940,-96.4211,27.3714,11277.6,false,262.66,19.93,0,null,11780.52,null,false,0
"a1ae79","N20704  ","United States",1614114964,1614114964,-120.3661,35.0486,1569.72,false,48.61,320.58,-1.63,null,1592.58,"4743",false,0
"7c7f52","ZFO     ","Australia",1614114964,1614114964,144.4448,-38.0732,685.8,false,50.54,218.39,-0.33,null,739.14,"1200",false,0
"a75710","JIA5437 ","United States",1614114964,1614114964,-84.3879,35.957,8839.2,false,256.51,94.6,0,null,9037.32,null,false,0
"aa7a61","SWA229  ","United States",1614114964,1614114964,-85.0149,34.6544,9403.08,false,218.45,329.27,-12.35,null,9646.92,"1363",false,0
"aa0e1c","SWA2620 ","United States",1614114964,1614114964,-99.4839,30.5577,12192,false,194.02,283.96,0,null,12626.34,"4437",false,0
"ae596f","CROWN21 ","United States",1614114964,1614114964,-81.3223,27.7354,6370.32,false,113.02,300.65,0.33,null,6644.64,"6225",false,0
"7801e3","AHK680  ","China",1614114963,1614114963,120.3027,24.231,5265.42,false,206.63,32.7,-6.5,null,5509.26,"5723",false,0
"aa88d2","AAL2811 ","United States",1614114964,1614114964,-87.2978,42.4876,7795.26,false,252.86,59.16,-9.75,null,7703.82,"1565",false,0
"ae596e","KING11  ","United States",1614114831,1614114831,-82.533,27.5614,457.2,false,110.98,313.69,-1.3,null,495.3,null,false,0
"a6ec56","AAL2901 ","United States",1614114770,1614114905,-122.2987,47.4463,null,true,0,225,null,null,null,null,false,0
"a42afe","LTA68   ","United States",1614114770,1614114870,-86.9666,39.7268,2164.08,false,37.55,279.46,-5.85,null,2110.74,null,false,0
"a71356","SFY210  ","United States",1614114964,1614114964,-80.6582,27.8063,998.22,false,33.19,251,1.3,null,1028.7,null,false,0
"a06f49","N127SF  ","United States",1614114964,1614114964,-78.9964,43.2607,10965.18,false,185.66,280.38,5.53,null,10660.38,"5772",false,0
"a5c7b7","","United States",1614114941,1614114943,-92.071,45.5627,883.92,false,64.35,212.93,0,null,792.48,null,false,0
"a2bb10","SWA220  ","United States",1614114847,1614114847,-104.679,39.8642,null,true,10.29,90,null,null,null,"3742",false,0
"ae5966","HYDRA15 ","United States",1614114737,1614114737,-86.512,30.478,null,true,0,0,null,null,null,"1172",false,0
"a355c8","N314BB  ","United States",1614114964,1614114964,-97.2341,33.4608,4434.84,false,89.87,133.84,0.98,null,4526.28,"0440",false,0
"a1a218","ENY4021 ","United States",1614114964,1614114964,-82.5849,29.1343,10972.8,false,186.83,317.79,0.33,null,11475.72,null,false,0
"a69c80","N525LE  ","United States",1614114964,1614114964,-83.7178,39.0624,9525,false,208.66,121.18,5.2,null,9601.2,"0533",false,0
"71040e","SVA1803 ","Saudi Arabia",1614114963,1614114963,46.4368,24.807,4998.72,false,147.27,240.03,5.2,null,5227.32,null,false,0
"a653f9","N507AH  ","United States",1614114964,1614114964,-88.3798,36.9007,9448.8,false,170.24,150.49,0,null,9631.68,"3061",false,0
"a71343","N555P   ","United States",1614114962,1614114964,-85.8115,42.1551,1866.9,false,84.96,267.57,-0.33,null,1752.6,"1265",false,0
"71c027","","Republic of Korea",1614114663,1614114663,-123.1818,49.1973,null,true,1.03,312.19,null,null,null,null,false,0
"abc012","SWA1894 ","United States",1614114964,1614114964,-92.5446,38.5763,8351.52,false,250.23,79.34,-10.73,null,8496.3,"2617",false,0
"7c1ca5","FD523   ","Australia",1614114964,1614114964,138.485,-34.9554,594.36,false,78.61,345.6,9.43,null,662.94,"4003",false,0
"ad3997","AAL2941 ","United States",1614114964,1614114964,-97.6136,32.7582,4953,false,190.38,281.22,13.33,null,5067.3,null,false,0
"a34ee9","312GV   ","United States",1614114963,1614114963,-80.3298,38.5179,12192,false,169.2,256.64,0.33,null,12237.72,"0535",false,0
"a69c79","N525KY  ","United States",1614114964,1614114964,-83.9719,36.1845,9829.8,false,206.83,355.86,-6.83,null,10027.92,"2052",false,0
"a7cfe3","NKS868  ","United States",1614114964,1614114964,-116.1444,33.9106,11887.2,false,244.79,79.59,0,null,12100.56,"1021",false,0
"aa945d","N781BG  ","United States",1614114964,1614114964,-81.6702,28.6868,274.32,false,45.72,219.06,1.3,null,281.94,null,false,0
"a6a3c2","JBU1567 ","United States",1614114963,1614114963,-79.2552,28.3638,8808.72,false,225.65,189.18,-11.05,null,9235.44,null,false,0
"a475a3","DAL856  ","United States",1614114964,1614114964,-87.8042,34.7089,11132.82,false,275.87,103.7,-4.23,null,11445.24,"4033",false,0
"a71347","N555PD  ","United States",1614114964,1614114964,-112.898,33.2213,1120.14,false,83.85,60.6,-2.6,null,1120.14,null,false,0
"ab5db8","SCX103  ","United States",1614114963,1614114964,-93.8697,44.5151,7520.94,false,174.26,245.4,15.28,null,7376.16,"1475",false,0
"e491f1","TAM3028 ","Brazil",1614114964,1614114964,-45.2063,-14.4993,11582.4,false,231.77,241.79,0,null,12298.68,null,false,0
"a3d767","ATN4325 ","United States",1614114964,1614114964,-92.7833,34.5447,10972.8,false,195.55,254.9,0,null,11292.84,"6651",false,0
"aca3d1","SWA4253 ","United States",1614114691,1614114691,-73.8085,42.8337,647.7,false,73.07,178.79,-3.9,null,495.3,"3175",false,0
"a9225e","EJA688  ","United States",1614114964,1614114964,-102.5482,39.2862,13106.4,false,166.77,252.4,0,null,13205.46,"6513",false,0
"a03240","BOLO1ZY ","United States",1614114963,1614114963,-87.6689,30.3032,182.88,false,35.94,336.37,-2.6,null,205.74,"1200",false,0
"a880b0","QXE2230 ","United States",1614114953,1614114953,-121.3793,42.9889,10668,false,239.32,166.32,0.33,null,10660.38,"7607",false,0
"a7c3d0","LJN6NY  ","United States",1614114964,1614114964,-70.7243,42.2099,4884.42,false,146.67,204.23,14.96,null,4625.34,"1455",false,0
"aaa02c","JBU326  ","United States",1614114932,1614114955,-80.1447,26.0689,null,true,0,0,null,null,null,null,false,0
"a07601","","United States",1614114799,1614114799,-85.5087,33.3368,1310.64,false,74.42,291.07,-0.98,null,1371.6,null,false,0
"a90fcb","EJA683  ","United States",1614114964,1614114964,-80.2528,26.835,3764.28,false,171.86,291.42,6.5,null,3909.06,"3610",false,0
"a30afe","N2954N  ","United States",1614114935,1614114935,-98.4643,29.7626,518.16,false,47.93,77.6,-1.63,null,510.54,null,false,0
"a3615f","FFT87   ","United States",1614114964,1614114964,-89.8777,37.7848,6408.42,false,184.28,336.3,-7.48,null,6507.48,"7453",false,0
"7c7f30","ZEQ     ","Australia",1614114964,1614114964,144.6642,-37.9468,548.64,false,59.92,254.05,-0.33,null,594.36,"1200",false,0
"a79da2","N590CJ  ","United States",1614114964,1614114964,-88.3491,34.2341,12496.8,false,259.53,117.12,0,null,12816.84,"1125",false,0
"ae598d","G08407  ","United States",1614114964,1614114964,-96.7869,32.8057,457.2,false,57.31,196.16,-165.81,null,434.34,"4661",false,0
"473232","FRF301  ","Hungary",1614114964,1614114964,21.1502,43.9654,6705.6,false,133.14,73.39,0,null,6995.16,null,false,0
"e48853","GLO1126 ","Brazil",1614114706,1614114706,-48.8321,-17.8062,8671.56,false,205.69,332.92,-8.45,null,null,"1533",false,0
"a8efba","EJA675  ","United States",1614114964,1614114964,-95.1032,29.5562,12496.8,false,261.33,99.52,-0.33,null,12992.1,null,false,0
"a431d7","N37EA   ","United States",1614114964,1614114964,-97.4659,31.4879,12192,false,192.82,224.14,0,null,12641.58,"6551",false,0
"a8fb79","N678WW  ","United States",1614114959,1614114959,-112.0768,33.6899,426.72,false,28.34,266.88,-0.33,null,419.1,"1200",false,0
"abc7a3","SWA2624 ","United States",1614114818,1614114818,-119.7106,44.6483,10668,false,265.2,111.39,0.33,null,10515.6,"6655",false,0
"ab0420","00000000","United States",1614114964,1614114964,-84.1509,29.8885,13716,false,256.3,142.83,-0.65,null,14226.54,"6653",false,0
"a4e41d","N414MP  ","United States",1614114962,1614114962,-71.1104,42.0077,876.3,false,85.6,346.8,0,null,701.04,null,false,0
"a026a5","FDX5041 ","United States",1614114956,1614114964,8.7198,45.6111,null,true,0,258.75,null,null,null,"1000",false,0
"abc035","SWA391  ","United States",1614114964,1614114964,-90.5653,38.7828,1196.34,false,121.23,31.46,-5.53,null,1165.86,"2723",false,0
"a1219b","N172LF  ","United States",1614114964,1614114964,-90.0743,38.9725,670.56,false,52.64,338.2,0.33,null,640.08,null,false,0
"3412d5","P10     ","Spain",1614114964,1614114964,-3.5814,40.4911,null,true,8.75,0,null,null,null,null,false,0
"a8efcf","N675RN  ","United States",1614114964,1614114964,-121.1104,35.4906,2552.7,false,118.31,300.58,2.28,null,2598.42,"7336",false,0
"a4dd2b","WGN9412 ","United States",1614114963,1614114964,-110.0755,35.232,12214.86,false,220.85,255.7,0,null,12428.22,"7425",false,0
"a4281d","UPS2958 ","United States",1614114964,1614114964,-85.7538,38.2024,624.84,false,94.19,341.86,9.75,null,601.98,null,false,0
"40645a","BCS71R  ","United Kingdom",1614114964,1614114964,15.937,52.4003,10972.8,false,226.5,245.3,0,null,11193.78,"4505",false,0
"ab7067","UAL247  ","United States",1614114790,1614114798,-111.9877,40.7882,null,true,0.9,5.62,null,null,null,"0626",false,0
"71c042","KAL628  ","Republic of Korea",1614114834,1614114839,126.4899,37.428,121.92,false,71.52,324.37,-4.23,null,251.46,"7171",false,0
"a9978f","N717RK  ","United States",1614114964,1614114964,-89.9871,43.3013,1112.52,false,95.02,82.22,0.33,null,1028.7,null,false,0
"a8c796","JBU40   ","United States",1614114964,1614114964,-78.4126,23.7543,10347.96,false,236.05,350.09,0,null,10919.46,"6632",false,0
"c82335","ANZ345M ","New Zealand",1614114964,1614114964,174.791,-41.4889,2827.02,false,109.69,217.57,5.53,null,2948.94,"5722",false,0
"ab15ba","AAL2563 ","United States",1614114964,1614114964,-95.4781,32.6381,8663.94,false,248.34,94.87,8.78,null,8961.12,"3473",false,0
"aa9ef9","SWA1898 ","United States",1614114964,1614114964,-112.4551,33.1758,12496.8,false,243.85,102.92,0,null,12733.02,"6716",false,0
"aca45a","N9131Q  ","United States",1614114942,1614114943,-89.0916,40.3788,883.92,false,77.49,190.71,-0.33,null,845.82,null,false,0
"a2ce8d","N280FW  ","United States",1614114262,1614114964,-101.4519,33.6037,13106.4,false,207.91,282.87,-0.65,null,13464.54,"2517",false,0
"a9c10e","N7278S  ","United States",1614114964,1614114964,-97.9812,35.5029,685.8,false,40.22,290.98,-0.98,null,617.22,"1200",false,0
"aa8bc4","N779PJ  ","United States",1614114963,1614114964,-84.5308,33.3664,1089.66,false,75.37,79.38,-3.58,null,1104.9,null,false,0
"ad5a64","DCM512  ","United States",1614114963,1614114964,-95.862,41.4215,830.58,false,107.49,228.3,-7.8,null,731.52,"4251",false,0
